time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-8.12071104634,-3.4695576896,26.5993987277,6.1672629906,0.22874018895,0.0,-5.94309939583,-2.4218384637,4.59335014156,-0.0518643999507,0.010323045913,0.0,426.4618629474262,424.69199402184574,425.35907904623434,426.01867217168416
4.439999999999993,-8.48215465955,-3.61697204588,26.8740851839,6.16460547361,0.229033992561,0.0,-6.10532740808,-2.49223089327,4.56263391437,-0.0323307825067,-0.00910059671104,0.0,438.56575897144245,436.9490767891617,438.07331829655357,439.69368074424875
4.499999999999992,-8.8536991093,-3.7688138402,27.1482043969,6.16286839783,0.228021651966,0.0,-6.27967449683,-2.56933265064,4.57428007339,-0.022929750114,-0.0407744064542,0.0,453.4138126486347,450.8614298763201,452.5856555010158,453.3415899460039
4.559999999999991,-9.23487979973,-3.92486972765,27.4192896205,6.16228205079,0.2251589116,0.0,-6.42661963125,-2.63269824228,4.46226283658,0.00837509692142,-0.0675614422824,0.0,412.1663091317436,409.7896459042563,411.2248807222946,413.98930852318625
4.6199999999999894,-9.62573694562,-4.08518174974,27.6872570695,6.16287651905,0.221115859017,0.0,-6.60194722859,-2.71103484933,4.46982919426,0.0128093859101,-0.0670322564614,0.0,450.7809777083587,450.8204180124431,451.10584178765805,451.4637170744466
4.679999999999988,-10.0274907266,-4.25039389606,27.9573148275,6.16351536959,0.217244966407,0.0,-6.78976968039,-2.79598526931,4.53165828518,0.00592926490946,-0.0599056297833,0.0,467.32431613258626,467.8767532532645,469.5799419597863,469.04569515883003
4.739999999999987,-10.4398829042,-4.42035947707,28.2281973715,6.16391646035,0.2136488277,0.0,-6.95677087802,-2.86957952975,4.49780258379,0.00815478510828,-0.0599957169972,0.0,439.5210044735695,439.51095849044634,438.1754507015975,438.36036031044387
4.799999999999986,-10.8615471518,-4.59432257257,28.4934929075,6.1640285019,0.209721255245,0.0,-7.0990502787,-2.92932238562,4.34605320853,-0.0152880567997,-0.0795752541266,0.0,398.7427850010256,396.9457112632092,399.325038173232,397.1802409966021
4.859999999999984,-11.2924799752,-4.77227692776,28.7529347633,6.1628387689,0.205523512698,0.0,-7.26550621583,-3.00265919429,4.30212399675,-0.0309550622735,-0.0555538905828,0.0,433.11971177737644,435.13162300413273,434.3867675177588,433.0706732322225
4.919999999999983,-11.7340106708,-4.95500507099,29.012516504,6.16091975278,0.20236432621,0.0,-7.45225308034,-3.08847617111,4.35015463881,-0.0341239679575,-0.0474067103241,0.0,462.83827879812713,463.4774630301798,463.69166405118955,463.44227790533364
4.979999999999982,-12.1872475911,-5.14321219294,29.2772315116,6.1585344436,0.199691164766,0.0,-7.655653399,-3.18529101268,4.472789811,-0.05446035524,-0.0393827737986,0.0,486.7869530767362,487.38617279884596,487.59783469130224,486.07517530105787
5.0399999999999805,-12.65189822,-5.33678325632,29.5452082495,6.15567814106,0.197196573952,0.0,-7.83295268641,-3.26738699497,4.45955983759,-0.0365666464823,-0.0463694900352,0.0,447.5794558929851,447.0094243972236,445.7016778708074,447.1605906858974
